name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
ID_470-106015,coal,bus_403671,1635.3,9.75,738.5,6.95,4906.0,210954.0,69.99,12.0,12.0
ID_477-106017,coal,bus_601941,191.7,9.75,86.57,6.95,575.0,24729.0,8.2,12.0,12.0
ID_477-106018,coal,bus_601941,191.7,9.75,86.57,6.95,575.0,24729.0,8.2,12.0,12.0
ID_477-106019,ngcc,bus_601941,59.3,8.037,26.19,3.42,178.0,2846.0,28.86,1.0,3.0
ID_491-106020,oil,bus_530021,1.5,9.96,0.53,3.42,4.0,45.0,0.93,1.0,1.0
ID_492-106021,coal,bus_601941,50.0,9.75,22.58,6.95,150.0,6450.0,2.14,12.0,12.0
ID_492-106022,coal,bus_601941,257.0,9.75,116.06,6.95,771.0,33153.0,11.0,12.0,12.0
ID_493-106023,ngcc,bus_601941,59.6,8.037,26.33,3.42,179.0,2861.0,29.0,1.0,3.0
ID_50707-106029,ngcc,bus_601941,396.9,8.037,175.31,3.42,1191.0,19051.0,193.13,1.0,3.0
ID_50709-106030,ngcc,bus_601941,37.0,8.037,16.34,3.42,111.0,1776.0,18.0,1.0,3.0
ID_508-106031,coal,bus_601941,43.5,9.75,19.64,6.95,130.0,5612.0,1.86,12.0,12.0
ID_511-106032,coal,bus_605771,3.7,9.75,1.67,6.95,11.0,477.0,0.16,12.0,12.0
ID_511-106033,coal,bus_605771,3.7,9.75,1.67,6.95,11.0,477.0,0.16,12.0,12.0
ID_511-106034,ngcc,bus_605771,3.8,8.037,1.68,3.42,11.0,182.0,1.85,1.0,3.0
ID_511-106035,oil,bus_605771,5.4,9.96,1.9,3.42,16.0,162.0,3.35,1.0,1.0
ID_525-106046,coal,bus_600031,465.4,9.75,210.17,6.95,1396.0,60037.0,19.92,12.0,12.0
ID_527-106047,coal,bus_600031,113.8,9.75,51.39,6.95,341.0,14680.0,4.87,12.0,12.0
ID_54372-106049,ngcc,bus_601941,33.0,8.037,14.58,3.42,99.0,1584.0,16.06,1.0,3.0
ID_54630-106050,ngcc,bus_600031,6.4,8.037,2.83,3.42,19.0,307.0,3.11,1.0,3.0
ID_54630-106051,oil,bus_600031,3.2,9.96,1.12,3.42,10.0,96.0,1.99,1.0,1.0
ID_55127-106055,ngcc,bus_601941,300.0,8.037,132.51,3.42,900.0,14400.0,145.98,1.0,3.0
ID_55200-106056,ngcc,bus_601941,194.0,8.037,85.69,3.42,582.0,9312.0,94.4,1.0,3.0
ID_55207-106073,ngcc,bus_601941,142.2,8.037,62.81,3.42,427.0,6826.0,69.19,1.0,3.0
ID_55283-106074,ngcc,bus_601941,541.0,8.037,238.96,3.42,1623.0,25968.0,263.25,1.0,3.0
ID_55453-106075,ngcc,bus_601941,228.0,8.037,100.71,3.42,684.0,10944.0,110.94,1.0,3.0
ID_55504-106076,ngcc,bus_601941,154.2,8.037,68.11,3.42,463.0,7402.0,75.03,1.0,3.0
ID_55505-106077,ngcc,bus_601941,154.2,8.037,68.11,3.42,463.0,7402.0,75.03,1.0,3.0
ID_55645-106078,ngcc,bus_601941,397.8,8.037,175.71,3.42,1193.0,19094.0,193.57,1.0,3.0
ID_55650-106079,ngcc,bus_601941,114.0,8.037,50.35,3.42,342.0,5472.0,55.47,1.0,3.0
ID_55835-106113,ngcc,bus_601941,685.1,8.037,302.61,3.42,2055.0,32885.0,333.37,1.0,3.0
ID_56445-106531,ngcc,bus_601941,394.0,8.037,174.03,3.42,1182.0,18912.0,191.72,1.0,3.0
ID_56516-106583,ngcc,bus_601941,117.6,8.037,51.94,3.42,353.0,5645.0,57.22,1.0,3.0
ID_56530-106584,biomass,bus_601941,3.2,13.5,1.1,5.41,10.0,38.0,2.98,7.0,7.0
ID_56998-106854,ngcc,bus_601941,200.0,8.037,88.34,3.42,600.0,9600.0,97.32,1.0,3.0
ID_56998-106855,ngcc,bus_601941,200.0,8.037,88.34,3.42,600.0,9600.0,97.32,1.0,3.0
ID_58081-107319,coal,bus_601941,3.0,9.75,1.35,6.95,9.0,387.0,0.13,12.0,12.0
ID_58574-107576,biomass,bus_600031,11.3,13.5,3.87,5.41,34.0,136.0,10.54,7.0,7.0
ID_59143-107734,biomass,bus_601941,3.2,13.5,1.1,5.41,10.0,38.0,2.98,7.0,7.0
ID_6021-107978,coal,bus_600031,1427.6,9.75,644.7,6.95,4283.0,184160.0,61.1,12.0,12.0
ID_6112-107981,ngcc,bus_601941,867.9,8.037,383.35,3.42,2604.0,41659.0,422.32,1.0,3.0
ID_6112-107982,ngcc,bus_601941,280.6,8.037,123.94,3.42,842.0,13469.0,136.54,1.0,3.0
ID_6248-107986,coal,bus_601941,552.3,9.75,249.42,6.95,1657.0,71247.0,23.64,12.0,12.0
ID_6516-107987,oil,bus_601941,10.0,9.96,3.51,3.42,30.0,300.0,6.2,1.0,1.0
ID_6619-107988,oil,bus_601941,129.4,9.96,45.45,3.42,388.0,3882.0,80.29,1.0,1.0
ID_6761-107989,coal,bus_601941,293.6,9.75,132.59,6.95,881.0,37874.0,12.57,12.0,12.0
ID_6761-107990,ngcc,bus_601941,506.8,8.037,223.85,3.42,1520.0,24326.0,246.61,1.0,3.0
ID_7995-107995,oil,bus_601941,10.0,9.96,3.51,3.42,30.0,300.0,6.2,1.0,1.0
ID_8067-107996,ngcc,bus_601941,100.8,8.037,44.52,3.42,302.0,4838.0,49.05,1.0,3.0
ID_8100-107997,oil,bus_601941,2.7,9.96,0.95,3.42,8.0,81.0,1.68,1.0,1.0
ID_8219-107998,coal,bus_601941,207.0,9.75,93.48,6.95,621.0,26703.0,8.86,12.0,12.0
ID_8219-107999,ngcc,bus_601941,75.6,8.037,33.39,3.42,227.0,3629.0,36.79,1.0,3.0
ID_10504-1012249,coal,bus_501961,10.2,9.75,4.61,6.95,31.0,1316.0,0.44,12.0,12.0
ID_50099-1012258,biomass,bus_134461,6.2,13.5,2.12,5.41,19.0,74.0,5.78,7.0,7.0
ID_50637-1012260,biomass,bus_134461,93.8,13.5,32.15,5.41,281.0,1126.0,87.48,7.0,7.0
ID_50637-1012261,ngcc,bus_134461,20.0,8.037,8.83,3.42,60.0,960.0,9.73,1.0,3.0
ID_54578-1012275,ngcc,bus_741041,10.4,8.037,4.59,3.42,31.0,499.0,5.06,1.0,3.0
ID_54579-1012276,ngcc,bus_501961,10.4,8.037,4.59,3.42,31.0,499.0,5.06,1.0,3.0
ID_54690-1012279,coal,bus_134461,8.7,9.75,3.93,6.95,26.0,1122.0,0.37,12.0,12.0
ID_55090-1012283,biomass,bus_106771,6.2,13.5,2.12,5.41,19.0,74.0,5.78,7.0,7.0
ID_55179-1012284,ngcc,bus_106771,301.5,8.037,133.17,3.42,904.0,14472.0,146.71,1.0,3.0
ID_55733-1012285,ngcc,bus_741041,172.8,8.037,76.33,3.42,518.0,8294.0,84.08,1.0,3.0
ID_56317-1012336,geothermal,bus_501961,18.0,9.54,1.97,0.0,54.0,0.0,3.17,6.0,6.0
ID_57028-1012453,ngcc,bus_134461,318.5,8.037,140.68,3.42,956.0,15288.0,154.98,1.0,3.0
ID_57343-1012581,biomass,bus_501961,2.2,13.5,0.75,5.41,7.0,26.0,2.05,7.0,7.0
ID_57344-1012582,biomass,bus_501961,2.4,13.5,0.82,5.41,7.0,29.0,2.24,7.0,7.0
ID_57345-1012583,biomass,bus_700001,1.8,13.5,0.62,5.41,5.0,22.0,1.68,7.0,7.0
ID_57393-1012584,biomass,bus_741041,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_57425-1012585,biomass,bus_501961,4.5,13.5,1.54,5.41,14.0,54.0,4.2,7.0,7.0
ID_57861-1012722,biomass,bus_740011,3.0,13.5,1.03,5.41,9.0,36.0,2.8,7.0,7.0
ID_57902-1012755,biomass,bus_106771,3.2,13.5,1.1,5.41,10.0,38.0,2.98,7.0,7.0
ID_58142-1012832,biomass,bus_501961,3.2,13.5,1.1,5.41,10.0,38.0,2.98,7.0,7.0
ID_58967-1012834,biomass,bus_501961,2.4,13.5,0.82,5.41,7.0,29.0,2.24,7.0,7.0
ID_58968-1012835,biomass,bus_741041,4.5,13.5,1.54,5.41,14.0,54.0,4.2,7.0,7.0
ID_58969-1012836,biomass,bus_741041,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_58970-1012837,biomass,bus_501961,3.3,13.5,1.13,5.41,10.0,40.0,3.08,7.0,7.0
ID_59496-1012838,ngcc,bus_700001,5.6,8.037,2.47,3.42,17.0,269.0,2.72,1.0,3.0
ID_59529-1012839,biomass,bus_501961,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_7456-1012849,ngcc,bus_106771,166.4,8.037,73.5,3.42,499.0,7987.0,80.97,1.0,3.0
ID_7953-1012851,ngcc,bus_740011,270.9,8.037,119.66,3.42,813.0,13003.0,131.82,1.0,3.0
ID_817-1012860,oil,bus_770011,5.0,9.96,1.76,3.42,15.0,150.0,3.1,1.0,1.0
ID_108-1016569,coal,bus_601941,348.7,9.75,157.47,6.95,1046.0,44982.0,14.92,12.0,12.0
ID_1224-1016570,oil,bus_601941,4.0,9.96,1.4,3.42,12.0,120.0,2.48,1.0,1.0
ID_1225-1016571,ngcc,bus_601941,16.0,8.037,7.07,3.42,48.0,768.0,7.79,1.0,3.0
ID_1272-1016604,oil,bus_601941,17.2,9.96,6.04,3.42,52.0,516.0,10.67,1.0,1.0
ID_1280-1016609,ngcc,bus_601941,18.0,8.037,7.95,3.42,54.0,864.0,8.76,1.0,3.0
ID_1280-1016610,oil,bus_601941,0.7,9.96,0.25,3.42,2.0,21.0,0.43,1.0,1.0
ID_1321-1016649,oil,bus_601941,5.9,9.96,2.07,3.42,18.0,177.0,3.66,1.0,1.0
ID_1324-1016651,ngcc,bus_601941,3.0,8.037,1.33,3.42,9.0,144.0,1.46,1.0,3.0
ID_1336-1016660,ngcc,bus_601941,158.4,8.037,69.97,3.42,475.0,7603.0,77.08,1.0,3.0
ID_1336-1016661,ngcc,bus_601941,97.9,8.037,43.24,3.42,294.0,4699.0,47.64,1.0,3.0
ID_58193-1018257,ngcc,bus_601941,2.0,8.037,0.88,3.42,6.0,96.0,0.97,1.0,3.0
ID_58255-1018258,ngcc,bus_601941,120.0,8.037,53.0,3.42,360.0,5760.0,58.39,1.0,3.0
ID_59045-1018528,ngcc,bus_601941,27.6,8.037,12.19,3.42,83.0,1325.0,13.43,1.0,3.0
ID_6579-1018719,ngcc,bus_601941,1.2,8.037,0.53,3.42,4.0,58.0,0.58,1.0,3.0
ID_6579-1018720,oil,bus_601941,5.3,9.96,1.86,3.42,16.0,159.0,3.29,1.0,1.0
ID_7393-1018729,ngcc,bus_601941,4.4,8.037,1.94,3.42,13.0,211.0,2.14,1.0,3.0
ID_10784-1023664,coal,bus_770011,46.1,9.75,20.82,6.95,138.0,5947.0,1.97,12.0,12.0
ID_2177-1023666,ngcc,bus_770011,23.3,8.037,10.29,3.42,70.0,1118.0,11.34,1.0,3.0
ID_50931-1023680,oil,bus_770011,68.0,9.96,23.88,3.42,204.0,2040.0,42.19,1.0,1.0
ID_55749-1023682,coal,bus_770011,115.7,9.75,52.25,6.95,347.0,14925.0,4.95,12.0,12.0
ID_55866-1023683,ngcc,bus_741321,54.9,8.037,24.25,3.42,165.0,2635.0,26.71,1.0,3.0
ID_56496-1023774,ngcc,bus_770011,1.6,8.037,0.71,3.42,5.0,77.0,0.78,1.0,3.0
ID_56908-1023803,ngcc,bus_770011,203.1,8.037,89.71,3.42,609.0,9749.0,98.83,1.0,3.0
ID_58523-1024118,biomass,bus_742351,3.8,13.5,1.3,5.41,11.0,46.0,3.54,7.0,7.0
ID_6076-1024138,coal,bus_770011,2272.0,9.75,1026.04,6.95,6816.0,293088.0,97.24,12.0,12.0
ID_2230-1025848,oil,bus_601941,1.3,9.96,0.46,3.42,4.0,39.0,0.81,1.0,1.0
ID_2248-1025866,ngcc,bus_601941,9.6,8.037,4.24,3.42,29.0,461.0,4.67,1.0,3.0
ID_2302-1025893,ngcc,bus_601941,7.5,8.037,3.31,3.42,22.0,360.0,3.65,1.0,3.0
ID_2302-1025894,oil,bus_601941,0.8,9.96,0.28,3.42,2.0,24.0,0.5,1.0,1.0
ID_57937-1026177,coal,bus_601941,5.0,9.75,2.26,6.95,15.0,645.0,0.21,12.0,12.0
ID_10339-1026796,biomass,bus_403671,2.2,13.5,0.75,5.41,7.0,26.0,2.05,7.0,7.0
ID_10339-1026797,ngcc,bus_403671,4.4,8.037,1.94,3.42,13.0,211.0,2.14,1.0,3.0
ID_2442-1026798,coal,bus_600031,1636.2,9.75,738.91,6.95,4909.0,211070.0,70.03,12.0,12.0
ID_2444-1026799,ngcc,bus_800071,106.0,8.037,46.82,3.42,318.0,5088.0,51.58,1.0,3.0
ID_2444-1026800,ngcc,bus_800071,266.5,8.037,117.71,3.42,800.0,12792.0,129.68,1.0,3.0
ID_2450-1026803,ngcc,bus_403671,154.0,8.037,68.02,3.42,462.0,7392.0,74.94,1.0,3.0
ID_2451-1026804,coal,bus_600031,924.0,9.75,417.28,6.95,2772.0,119196.0,39.55,12.0,12.0
ID_2451-1026805,coal,bus_600031,1848.0,9.75,834.56,6.95,5544.0,238392.0,79.09,12.0,12.0
ID_2475-1026810,ngcc,bus_403671,45.0,8.037,19.88,3.42,135.0,2160.0,21.9,1.0,3.0
ID_50906-1026811,ngcc,bus_403671,13.7,8.037,6.05,3.42,41.0,658.0,6.67,1.0,3.0
ID_50906-1026812,ngcc,bus_403671,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_50997-1026813,ngcc,bus_403671,6.0,8.037,2.65,3.42,18.0,288.0,2.92,1.0,3.0
ID_54667-1026814,ngcc,bus_800071,54.0,8.037,23.85,3.42,162.0,2592.0,26.28,1.0,3.0
ID_54734-1026815,oil,bus_800071,45.4,9.96,15.94,3.42,136.0,1362.0,28.17,1.0,1.0
ID_54814-1026816,ngcc,bus_600001,121.6,8.037,53.71,3.42,365.0,5837.0,59.17,1.0,3.0
ID_54975-1026817,ngcc,bus_800071,4.7,8.037,2.08,3.42,14.0,226.0,2.29,1.0,3.0
ID_55039-1026818,ngcc,bus_403671,150.0,8.037,66.26,3.42,450.0,7200.0,72.99,1.0,3.0
ID_55210-1026819,ngcc,bus_800071,287.0,8.037,126.77,3.42,861.0,13776.0,139.65,1.0,3.0
ID_55312-1026820,oil,bus_800071,2.4,9.96,0.84,3.42,7.0,72.0,1.49,1.0,1.0
ID_55343-1026821,ngcc,bus_800071,650.0,8.037,287.1,3.42,1950.0,31200.0,316.29,1.0,3.0
ID_55802-1026822,ngcc,bus_530121,159.5,8.037,70.45,3.42,478.0,7656.0,77.61,1.0,3.0
ID_55977-1026823,ngcc,bus_406911,67.0,8.037,29.59,3.42,201.0,3216.0,32.6,1.0,3.0
ID_57476-1027273,oil,bus_600001,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_58284-1027333,ngcc,bus_530121,42.3,8.037,18.68,3.42,127.0,2030.0,20.58,1.0,3.0
ID_58629-1027354,geothermal,bus_800071,4.0,9.54,0.44,0.0,12.0,0.0,0.7,6.0,6.0
ID_7967-1027506,ngcc,bus_800071,88.0,8.037,38.87,3.42,264.0,4224.0,42.82,1.0,3.0
ID_7975-1027507,ngcc,bus_800071,186.0,8.037,82.16,3.42,558.0,8928.0,90.51,1.0,3.0
ID_10018-1027508,geothermal,bus_300011,26.0,9.54,2.85,0.0,78.0,0.0,4.58,6.0,6.0
ID_10287-1027509,geothermal,bus_740011,20.6,9.54,2.26,0.0,62.0,0.0,3.63,6.0,6.0
ID_10761-1027510,ngcc,bus_301461,358.9,8.037,158.53,3.42,1077.0,17227.0,174.64,1.0,3.0
ID_2322-1027512,ngcc,bus_302201,578.8,8.037,255.66,3.42,1736.0,27782.0,281.64,1.0,3.0
ID_2322-1027513,ngcc,bus_302201,796.8,8.037,351.95,3.42,2390.0,38246.0,387.72,1.0,3.0
ID_2324-1027514,coal,bus_301461,294.8,9.75,133.13,6.95,884.0,38029.0,12.62,12.0,12.0
ID_2324-1027515,coal,bus_301461,294.8,9.75,133.13,6.95,884.0,38029.0,12.62,12.0,12.0
ID_2330-1027516,ngcc,bus_300011,230.0,8.037,101.59,3.42,690.0,11040.0,111.92,1.0,3.0
ID_2336-1027517,ngcc,bus_300011,743.1,8.037,328.23,3.42,2229.0,35669.0,361.59,1.0,3.0
ID_2336-1027518,ngcc,bus_300011,170.0,8.037,75.09,3.42,510.0,8160.0,82.72,1.0,3.0
ID_2336-1027519,ngcc,bus_300011,119.8,8.037,52.92,3.42,359.0,5750.0,58.29,1.0,3.0
ID_50654-1027521,geothermal,bus_300011,20.1,9.54,2.2,0.0,60.0,0.0,3.54,6.0,6.0
ID_50763-1027522,geothermal,bus_300011,8.4,9.54,0.92,0.0,25.0,0.0,1.48,6.0,6.0
ID_50765-1027523,geothermal,bus_300011,47.2,9.54,5.18,0.0,142.0,0.0,8.31,6.0,6.0
ID_52015-1027525,geothermal,bus_300011,60.5,9.54,6.64,0.0,182.0,0.0,10.65,6.0,6.0
ID_52138-1027526,geothermal,bus_300011,2.4,9.54,0.26,0.0,7.0,0.0,0.42,6.0,6.0
ID_52174-1027527,geothermal,bus_300011,26.1,9.54,2.86,0.0,78.0,0.0,4.59,6.0,6.0
ID_54271-1027528,ngcc,bus_302071,127.2,8.037,56.18,3.42,382.0,6106.0,61.9,1.0,3.0
ID_54349-1027529,ngcc,bus_302051,96.3,8.037,42.54,3.42,289.0,4622.0,46.86,1.0,3.0
ID_54350-1027530,ngcc,bus_302211,96.3,8.037,42.54,3.42,289.0,4622.0,46.86,1.0,3.0
ID_54665-1027531,geothermal,bus_300011,18.2,9.54,2.0,0.0,55.0,0.0,3.2,6.0,6.0
ID_54666-1027532,geothermal,bus_300011,18.2,9.54,2.0,0.0,55.0,0.0,3.2,6.0,6.0
ID_54854-1027533,ngcc,bus_302201,222.0,8.037,98.06,3.42,666.0,10656.0,108.03,1.0,3.0
ID_55077-1027534,ngcc,bus_302071,536.0,8.037,236.75,3.42,1608.0,25728.0,260.82,1.0,3.0
ID_55322-1027535,ngcc,bus_303741,1465.6,8.037,647.36,3.42,4397.0,70349.0,713.16,1.0,3.0
ID_55494-1027536,ngcc,bus_300011,252.0,8.037,111.31,3.42,756.0,12096.0,122.62,1.0,3.0
ID_55514-1027537,ngcc,bus_301461,600.6,8.037,265.29,3.42,1802.0,28829.0,292.25,1.0,3.0
ID_55687-1027538,ngcc,bus_302201,688.4,8.037,304.07,3.42,2065.0,33043.0,334.98,1.0,3.0
ID_55841-1027539,ngcc,bus_301461,664.7,8.037,293.6,3.42,1994.0,31906.0,323.44,1.0,3.0
ID_55988-1027540,geothermal,bus_300011,5.4,9.54,0.59,0.0,16.0,0.0,0.95,6.0,6.0
ID_55991-1027541,geothermal,bus_300011,32.9,9.54,3.61,0.0,99.0,0.0,5.79,6.0,6.0
ID_56224-1027542,coal,bus_740011,242.0,9.75,109.29,6.95,726.0,31218.0,10.36,12.0,12.0
ID_56321-1027543,geothermal,bus_300011,30.0,9.54,3.29,0.0,90.0,0.0,5.28,6.0,6.0
ID_56540-1027546,geothermal,bus_300011,13.5,9.54,1.48,0.0,40.0,0.0,2.38,6.0,6.0
ID_56541-1027547,geothermal,bus_300011,30.0,9.54,3.29,0.0,90.0,0.0,5.28,6.0,6.0
ID_56982-1027550,geothermal,bus_300011,63.9,9.54,7.01,0.0,192.0,0.0,11.25,6.0,6.0
ID_57166-1027551,biomass,bus_300011,3.2,13.5,1.1,5.41,10.0,38.0,2.98,7.0,7.0
ID_57213-1027619,geothermal,bus_300011,23.6,9.54,2.59,0.0,71.0,0.0,4.15,6.0,6.0
ID_57348-1027621,ngcc,bus_301441,8.6,8.037,3.8,3.42,26.0,413.0,4.18,1.0,3.0
ID_57376-1027622,geothermal,bus_300011,23.5,9.54,2.58,0.0,70.0,0.0,4.14,6.0,6.0
ID_57446-1027624,geothermal,bus_300011,100.0,9.54,10.97,0.0,300.0,0.0,17.6,6.0,6.0
ID_57451-1027625,geothermal,bus_741041,24.0,9.54,2.63,0.0,72.0,0.0,4.22,6.0,6.0
ID_57456-1027626,geothermal,bus_300011,11.8,9.54,1.29,0.0,35.0,0.0,2.08,6.0,6.0
ID_57684-1027627,ngcc,bus_232631,7.5,8.037,3.31,3.42,22.0,360.0,3.65,1.0,3.0
ID_58319-1027629,geothermal,bus_300011,48.0,9.54,5.27,0.0,144.0,0.0,8.45,6.0,6.0
ID_58533-1027633,geothermal,bus_300011,22.5,9.54,2.47,0.0,68.0,0.0,3.96,6.0,6.0
ID_60419-1027641,geothermal,bus_300011,25.0,9.54,2.74,0.0,75.0,0.0,4.4,6.0,6.0
ID_6510-1027642,oil,bus_300011,6.0,9.96,2.11,3.42,18.0,180.0,3.72,1.0,1.0
ID_7082-1027647,ngcc,bus_301461,558.5,8.037,246.69,3.42,1676.0,26808.0,271.77,1.0,3.0
ID_7082-1027648,ngcc,bus_301461,186.5,8.037,82.38,3.42,560.0,8952.0,90.75,1.0,3.0
ID_8224-1027649,coal,bus_300011,567.0,9.75,256.06,6.95,1701.0,73143.0,24.27,12.0,12.0
ID_10869-1032215,biomass,bus_133661,40.0,13.5,13.71,5.41,120.0,480.0,37.3,7.0,7.0
ID_50191-1032256,biomass,bus_100931,65.0,13.5,22.28,5.41,195.0,780.0,60.62,7.0,7.0
ID_50396-1032260,biomass,bus_200071,51.5,13.5,17.65,5.41,154.0,618.0,48.03,7.0,7.0
ID_50426-1032261,biomass,bus_100931,9.0,13.5,3.08,5.41,27.0,108.0,8.39,7.0,7.0
ID_50630-1032262,biomass,bus_100931,13.1,13.5,4.49,5.41,39.0,157.0,12.22,7.0,7.0
ID_50921-1032264,biomass,bus_134461,7.5,13.5,2.57,5.41,22.0,90.0,6.99,7.0,7.0
ID_50945-1032266,biomass,bus_133661,1.5,13.5,0.51,5.41,4.0,18.0,1.4,7.0,7.0
ID_50993-1032268,biomass,bus_200071,7.5,13.5,2.57,5.41,22.0,90.0,6.99,7.0,7.0
ID_54761-1032273,ngcc,bus_135041,621.2,8.037,274.38,3.42,1864.0,29818.0,302.28,1.0,3.0
ID_54950-1032274,ngcc,bus_100931,11.0,8.037,4.86,3.42,33.0,528.0,5.35,1.0,3.0
ID_55103-1032275,ngcc,bus_133661,501.5,8.037,221.51,3.42,1504.0,24072.0,244.03,1.0,3.0
ID_55328-1032314,ngcc,bus_135041,689.4,8.037,304.51,3.42,2068.0,33091.0,335.46,1.0,3.0
ID_55544-1032315,ngcc,bus_133661,117.6,8.037,51.94,3.42,353.0,5645.0,57.22,1.0,3.0
ID_56124-1032602,biomass,bus_100931,42.8,13.5,14.67,5.41,128.0,514.0,39.92,7.0,7.0
ID_56192-1032603,biomass,bus_100931,36.0,13.5,12.34,5.41,108.0,432.0,33.57,7.0,7.0
ID_56193-1032604,biomass,bus_133661,8.5,13.5,2.91,5.41,26.0,102.0,7.93,7.0,7.0
ID_56223-1032646,ngcc,bus_100931,10.9,8.037,4.81,3.42,33.0,523.0,5.3,1.0,3.0
ID_56227-1032647,ngcc,bus_100931,483.0,8.037,213.34,3.42,1449.0,23184.0,235.03,1.0,3.0
ID_56461-1032765,biomass,bus_133661,3.2,13.5,1.1,5.41,10.0,38.0,2.98,7.0,7.0
ID_56781-1033220,biomass,bus_100931,21.0,13.5,7.2,5.41,63.0,252.0,19.58,7.0,7.0
ID_57015-1033502,biomass,bus_135041,12.8,13.5,4.39,5.41,38.0,154.0,11.94,7.0,7.0
ID_57019-1033503,biomass,bus_100931,4.8,13.5,1.64,5.41,14.0,58.0,4.48,7.0,7.0
ID_57457-1033733,biomass,bus_100931,19.8,13.5,6.79,5.41,59.0,238.0,18.47,7.0,7.0
ID_57653-1034079,ngcc,bus_100931,6.5,8.037,2.87,3.42,20.0,312.0,3.16,1.0,3.0
ID_57911-1034087,biomass,bus_200071,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_58022-1034088,geothermal,bus_740011,33.0,9.54,3.62,0.0,99.0,0.0,5.81,6.0,6.0
ID_58109-1034089,biomass,bus_100931,37.3,13.5,12.78,5.41,112.0,448.0,34.79,7.0,7.0
ID_58266-1034092,ngcc,bus_100931,225.6,8.037,99.65,3.42,677.0,10829.0,109.78,1.0,3.0
ID_58382-1034136,biomass,bus_135041,4.8,13.5,1.64,5.41,14.0,58.0,4.48,7.0,7.0
ID_58591-1034139,biomass,bus_100931,1.0,13.5,0.34,5.41,3.0,12.0,0.93,7.0,7.0
ID_58687-1034140,biomass,bus_134201,4.8,13.5,1.64,5.41,14.0,58.0,4.48,7.0,7.0
ID_59382-1034144,geothermal,bus_133661,3.7,9.54,0.41,0.0,11.0,0.0,0.65,6.0,6.0
ID_59704-1034145,biomass,bus_100931,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_60263-1034147,biomass,bus_100931,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_6106-1034148,coal,bus_135041,642.2,9.75,290.02,6.95,1927.0,82844.0,27.49,12.0,12.0
ID_7350-1034154,ngcc,bus_134201,266.3,8.037,117.62,3.42,799.0,12782.0,129.58,1.0,3.0
ID_7413-1034155,biomass,bus_100931,3.2,13.5,1.1,5.41,10.0,38.0,2.98,7.0,7.0
ID_7725-1034158,biomass,bus_100931,5.6,13.5,1.92,5.41,17.0,67.0,5.22,7.0,7.0
ID_7931-1034159,ngcc,bus_134201,287.0,8.037,126.77,3.42,861.0,13776.0,139.65,1.0,3.0
ID_8073-1034160,ngcc,bus_100931,586.2,8.037,258.92,3.42,1759.0,28138.0,285.24,1.0,3.0
ID_8073-1034161,ngcc,bus_100931,24.5,8.037,10.82,3.42,74.0,1176.0,11.92,1.0,3.0
ID_3456-1035815,ngcc,bus_800071,628.0,8.037,277.39,3.42,1884.0,30144.0,305.58,1.0,3.0
ID_3456-1035816,ngcc,bus_800071,285.0,8.037,125.88,3.42,855.0,13680.0,138.68,1.0,3.0
ID_50241-1035904,ngcc,bus_800071,4.2,8.037,1.86,3.42,13.0,202.0,2.04,1.0,3.0
ID_54628-1035934,ngcc,bus_800071,19.6,8.037,8.66,3.42,59.0,941.0,9.54,1.0,3.0
ID_58562-1043928,ngcc,bus_800071,263.6,8.037,116.43,3.42,791.0,12653.0,128.27,1.0,3.0
ID_9-1046297,ngcc,bus_800071,80.5,8.037,35.56,3.42,242.0,3864.0,39.17,1.0,3.0
ID_10215-1046299,ngcc,bus_500071,1.8,8.037,0.8,3.42,5.0,86.0,0.88,1.0,3.0
ID_299-1046301,geothermal,bus_500241,44.8,9.54,4.91,0.0,134.0,0.0,7.88,6.0,6.0
ID_3648-1046304,ngcc,bus_503161,213.0,8.037,94.08,3.42,639.0,10224.0,103.65,1.0,3.0
ID_3648-1046305,ngcc,bus_503161,279.1,8.037,123.28,3.42,837.0,13397.0,135.81,1.0,3.0
ID_3665-1046312,ngcc,bus_503161,30.4,8.037,13.43,3.42,91.0,1459.0,14.79,1.0,3.0
ID_3686-1046316,ngcc,bus_500071,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_3686-1046317,ngcc,bus_500071,7.5,8.037,3.31,3.42,22.0,360.0,3.65,1.0,3.0
ID_4251-1046324,ngcc,bus_501961,15.9,8.037,7.02,3.42,48.0,763.0,7.74,1.0,3.0
ID_50942-1046326,ngcc,bus_503161,3.0,8.037,1.33,3.42,9.0,144.0,1.46,1.0,3.0
ID_50951-1046327,coal,bus_500071,58.1,9.75,26.24,6.95,174.0,7495.0,2.49,12.0,12.0
